Diameter,Weight,IV,Year
1.68250279790324,45.7299104839444,250.75432761914,2021
1.6810657729086,45.6305683327996,250.586429953938,2020
1.68218526235667,45.6805252743981,250.742018377564,2021
1.6823037628351,45.5322610454335,251.940319568052,2020
1.68228271435851,45.591615980184,251.165900066751,2021
1.68130601759847,45.4458683089369,252.0781047736,2020
1.68168453147165,45.4936733810836,251.201930361153,2021
1.68099926398141,45.5577349886606,251.129665034935,2020
1.68103295017128,45.6151185747808,250.676864111216,2021
1.68110929858143,45.6105300771377,250.592328014777,2022
1.67876638989293,45.4413218743048,252.169320330662,2020
1.68200119645719,45.5841161428112,251.803434426066,2021
1.68086425493035,45.5657413228547,252.816747226552,2020
1.68218473173976,45.4641692125926,253.247539916524,2021
1.68117642985894,45.5172179444618,253.026304883598,2021
1.68086454556034,45.6082163127299,252.367297324271,2022
1.6798908110979,45.4906774607888,253.407586836333,2022
1.68306149348347,45.685352667635,251.540966603012,2020
1.68210462630522,45.7106055427988,251.196211398931,2021
1.68284585695761,45.7266615029552,251.075122346805,2022
1.68129975062314,45.5455565598927,252.767425189667,2020
1.6820046372484,45.5428402908365,252.779905293637,2021
1.6758119836113,45.5785293511122,252.4742864928,2022
1.68282223667901,45.5802178059737,251.601144603346,2020
1.68429398938704,45.6105225858601,251.598212442281,2021
1.68213916754368,45.577849946386,251.538434209902,2022
1.68262575083024,45.257598595807,252.714788292552,2020
1.68293352783913,45.2572120951707,252.534925815814,2021
1.68363873262386,45.3192891405379,252.272644720246,2022
1.68134409597928,45.5810043638806,247.707972574549,2020
1.68151543023683,45.587165367422,247.475473498712,2021
1.68077907804382,45.4780370636247,247.850222665585,2020
1.68145564715485,45.4743049722708,247.533722538053,2021
1.68141693528227,45.6631820461111,250.531034999563,2020
1.68198889831797,45.738782530282,251.10862107646,2021
1.68111784242303,45.6550736419239,250.523733086227,2020
1.68217170851129,45.7414855024926,250.618232040772,2021
1.68259291042404,45.2790080152023,251.166265131008,2020
1.68422226822588,45.3417187915571,250.864660549949,2021
1.68270564378313,45.4512495344022,252.928278694416,2020
1.68308499353922,45.478258158168,252.813807309986,2021
1.68415296976406,45.3892870648599,251.703365291388,2020
1.6836586517801,45.4350435352296,251.53973888332,2021
1.68470368732384,45.4359524085526,251.616948818663,2022
1.68355878347852,45.6028736077687,251.743994830277,2020
1.68316283681526,45.596061573595,251.419169038912,2021
1.68283872344377,45.5740566172715,251.68229905102,2022
1.68116723653107,45.6262496902712,252.383158652187,2020
1.68133000419158,45.5392948731904,252.280175303648,2021
1.68163999911493,45.5831352324825,252.35180244342,2020
1.68181166339697,45.5703797068279,252.0035915024,2021
1.68437599592295,42.7198262304312,251.732701166046,2020
1.68370029812817,45.384770145047,249.698479101183,2021
1.6847205633471,45.3574444579871,249.086854948542,2022
1.68589441793114,42.821218383593,251.298520306405,2020
1.68654098777445,42.8576748720402,250.71505399541,2021
1.68421568285252,42.7224130677519,251.694917559047,2020
1.68452574857288,42.713479161612,251.154291354538,2020
1.68367608960412,45.3676398150156,249.485205141383,2021
1.68536755688428,42.756653376255,250.825370164274,2021
1.68372675945696,45.5492513560985,250.428882631412,2022
1.68374286852447,42.7782233696108,251.593777734835,2020
1.68479349715725,42.8248251517308,251.766236662892,2020
1.68387747529129,45.4403200453141,249.06048956387,2021
1.68419585354575,42.7983906906618,251.22596466581,2021
1.68377110668027,45.4968414514215,248.615045908778,2022
1.68586947362002,42.7943639935554,251.130927421198,2020
1.68732157304538,42.4023086837357,249.935470977047,2021
1.68862414081814,45.4897517733782,251.711966410009,2020
1.68679534363386,45.3873600774262,251.383438304791,2021
1.68302651723061,45.7282605145895,249.901781518359,2020
1.68415591522658,45.6674138977203,249.930258697724,2021
1.68382707694844,45.3948897184379,252.193170445824,2022
1.68331374222614,45.6649614007923,249.590785794775,2020
1.68362919952436,45.6474353220803,249.543482325953,2021
1.68481143165083,45.7145005174956,249.386962283594,2022
1.68103015229636,45.6617303250866,251.641772953374,2020
1.68122144236841,45.6627822399328,251.525770482057,2021
1.6798904685559,45.6489834018751,251.563966847669,2022
1.68418268853192,45.4389984714417,252.580829327038,2020
1.68484915191835,45.5975067529285,250.727821827295,2021
1.68684977739548,45.3720468832222,251.568055545162,2022
1.68059291835017,45.4047124865516,251.601219200816,2021
1.68069980404447,45.5417713631898,252.887909496737,2022
1.68065321469501,45.2722074813144,251.510184740737,2021
1.68130748337414,45.2255709344825,252.297107008867,2022
1.68135060262429,45.2720761096218,251.119105454661,2021
1.68181386468825,45.2412424942243,253.020884283417,2022
1.68268845034558,45.46624784427,251.454023284262,2021
1.68045612756219,45.3380386039701,252.689616693169,2022
1.68065746027054,45.193565169167,251.300049932856,2021
1.68062472010519,45.226781400415,252.498283984039,2022
1.68402207809615,45.5476307873778,250.700909779524,2020
1.68320468791985,45.4797747119525,250.068367721205,2021
1.68224765281025,45.5496059229005,249.101456305506,2020
1.68299418765711,45.5478076675351,249.822365318292,2021
1.68255425716825,45.4874064716899,248.727098563824,2020
1.68288664303264,45.496818414999,249.735176131188,2021
1.68244627024875,45.3152724733345,251.313939989452,2020
1.68145894709015,45.2255743430007,251.761860468565,2021
1.68094154595734,45.3442730209847,251.474589010826,2022
1.68467894192352,45.5039298069548,253.263210050773,2020
1.68594413778479,45.4174219639707,251.988774413325,2021
1.68605352031419,45.5466548405661,253.040868745843,2022
1.68435035947253,45.536630094849,253.277228108979,2020
1.68507060284722,45.5709648916161,252.551733963188,2021
1.68463492269205,45.581653752365,252.875782474471,2022
1.68564399829244,45.4912034008079,253.263831172351,2020
1.68235563378686,45.3255511521932,251.836915796661,2021
1.68642600443172,45.5627010803792,253.043308821226,2022
1.68255069442183,45.336974639563,252.58729637128,2020
1.68231736213399,45.357070314562,251.956070813098,2021
1.68214785155673,45.4546945826897,251.607250320435,2022
1.68331717186185,45.4677367920497,252.056846527239,2020
1.68250122114328,45.4403605833891,252.59318639917,2021
1.68183535235311,45.5062974193645,251.990388557038,2022
1.68052442532206,45.3758748161842,251.324412847166,2020
1.67888781960865,45.1763970665391,250.76992413328,2021
1.68304449608663,45.4446030188547,251.416782124834,2020
1.68400304514355,45.3706503876719,251.203251544019,2021
1.68149616247973,45.4335372409097,249.85159751241,2020
1.68252854042024,45.3840279091493,250.069334231209,2021
1.68483624781499,45.5256574378957,250.848703695059,2020
1.68313371495922,45.4993787513929,250.039451371341,2021
1.68343088243085,45.607007119478,249.019984529469,2020
1.6834716907466,45.5269322765473,249.525709857855,2021
1.68329018300185,45.5239514141113,248.378707665643,2020
1.68323687495343,45.5082210908977,249.715302125603,2021
1.68282211265825,45.6157179014497,248.088456168942,2020
1.68295575519018,45.262798354242,251.838635376569,2020
1.6835277734278,45.3764311456488,252.687178240958,2021
1.68222677365975,45.6405592260096,250.485227588459,2022
1.6831252909177,45.5211665692663,248.373365864816,2020
1.68313003745485,45.2438158715514,252.013268826707,2020
1.68302350861082,45.3708602616173,252.752632840967,2021
1.68219332731514,45.6346250123337,250.643951284382,2022
1.68386215688482,45.607555720791,248.516129442252,2020
1.68493095751978,45.4207202439833,252.097558927472,2020
1.68380513928657,45.4768726775072,252.686459539295,2021
1.68267029616526,45.6142398783062,250.449754600862,2022
1.6831980249019,45.4619105631439,249.043309225684,2020
1.68370110689994,45.2770271953848,251.942446021956,2020
1.68451040961661,45.3650087903079,252.584660040604,2021
1.68244678448444,45.6460353704678,250.385489410517,2022
1.68240601652294,45.4348657210763,251.015023009514,2020
1.68434834941297,45.4918635336843,249.094087653973,2021
1.68376591834452,45.5858615233106,249.362833513223,2020
1.68398023999531,45.4185744728576,249.174032841943,2021
1.68130887934546,45.4652726162237,250.94655651215,2021
1.68194658673087,45.4336181626684,252.576750771254,2022
1.68149106571734,45.3698767684285,250.149311746037,2021
1.68012521429363,45.4124401956777,252.396773273575,2022
1.6835492458845,45.4841029460121,249.965402816285,2020
1.68240499211828,45.357367085347,249.881080358878,2021
1.68371594010115,45.5262857697474,249.096391486694,2020
1.68196795858945,45.4196698495825,248.737718678539,2021
1.68259754752326,45.4792770794287,248.921869076035,2020
1.68167782153689,45.4536693794486,248.50059775922,2021
1.68366562273789,45.6622520717565,248.816943330162,2020
1.68290940369429,45.4625417193564,249.818432000241,2021
1.68535920821713,45.4623956098304,249.56856120407,2022
1.68373539860031,45.6144181721567,250.455697615021,2020
1.68187573205679,45.4035671530367,249.825979845577,2021
1.68119096760453,45.4389164442075,252.386958487201,2020
1.68221473223334,45.3788881247543,251.798347408849,2021
1.68157545514813,45.3962867551762,253.393684106676,2022
1.6817550055228,45.3716338636243,252.335917632169,2020
1.68251903924619,45.3746382487883,251.773148091192,2021
1.6815613082427,45.5006991703994,252.440570395693,2022
1.6832481069041,45.3871668294761,249.742002487072,2020
1.68225812929938,45.467353323342,248.841033882757,2021
1.68245112633178,45.3748316853796,249.886807613064,2020
1.68182463214793,45.4121668731229,249.303447393903,2021
1.6831725768625,45.5608673915827,250.63381342668,2020
1.68174513668513,45.2933056624206,252.642145401574,2021
1.6831106049865,45.4610086595983,248.950796818615,2022
1.68320583642962,45.4274864060618,249.799923589425,2020
1.68209104595833,45.4152094375645,248.466350152225,2021
1.68353791098335,45.4680063398712,252.813888662041,2021
1.68474802570636,45.5583333752421,251.285615550814,2022
1.6822272222313,45.2397434184697,252.873446032748,2020
1.68206182342839,45.4033043213277,253.080292395181,2021
1.68326935414437,45.3082624826272,252.07985535961,2020
1.68234529470236,45.3110434320626,252.044141458311,2021
1.68224767985888,45.2413258848667,251.979703659429,2020
1.68232997167067,45.3689656028122,252.954430180121,2021
1.68172998647618,45.5737827713691,252.61902958486,2020
1.67987277918786,45.1916836007297,253.419919550962,2021
1.68157029352711,45.433353403743,250.864442270375,2022
1.67954958759246,45.6542552940621,251.884468353654,2020
1.6769385679489,45.1817145480818,253.646222243497,2021
1.68121015123942,45.4388883418378,252.503447883107,2020
1.68221117659795,45.3861752763062,251.857544877032,2021
1.68141161569592,45.3869610459681,252.774764118981,2022
1.68112889024371,45.3690923972316,252.404725118583,2020
1.68279371481797,45.3642630001721,251.745276150072,2021
1.68288238552447,45.4870100983024,252.711412820549,2022
1.68118700057629,45.4776371423648,252.471676541218,2020
1.68147335246726,45.4213986927726,252.17642254704,2021
1.68224471389924,45.4463278577498,253.890837587955,2022
1.68130289077988,45.4131126984466,252.372046381778,2020
1.68164719494447,45.4342825456498,252.540624003769,2021
1.68115387544131,45.5427897187134,253.39440272424,2022
1.68335052967091,45.3949867805174,253.775427157543,2020
1.68210740772521,45.5888259365824,249.336115385558,2021
1.68270503076886,45.6553216681898,250.403584699473,2022
1.68265271903748,45.2983798250662,251.261720882288,2020
1.68355712155693,45.5133442381533,252.189169136006,2022
1.68315423998545,45.5154736977744,249.93193132163,2020
1.68171177252669,45.3190933024326,249.825861495878,2021
1.68356595988509,45.536697919681,249.445079904584,2020
1.68142668280753,45.3510965359123,249.497126478391,2021
1.68358285144438,45.5278044604368,251.10961887923,2020
1.6816310739217,45.3343082382983,249.669661318024,2021
1.68440367393147,45.269914385994,250.007424993735,2020
1.68228750220946,45.3826630726489,250.127936272245,2021
1.6843918712464,45.5492521543789,249.372561178028,2022
1.68307354306356,45.5205642927727,249.322517847128,2020
1.68205124868848,45.3824985821256,249.766687582784,2021
1.68723386687309,45.4710344605169,249.806826022448,2020
1.68251713900429,45.3957429391872,251.29930844897,2021
1.68640115372821,45.5713351981643,250.279115559375,2020
1.68220681759332,45.3137270391198,251.49708239524,2021
1.6871632773626,45.6607555682541,249.914311060012,2022
1.68768109406208,45.5478795933441,250.32729255528,2020
1.68258079564056,45.3083880508838,251.324053717185,2021
1.68550782577028,45.3469681731737,251.231646354111,2020
1.6835995789488,45.4563092372524,250.77755348018,2021
1.682634260587,45.3722078847224,251.530859597432,2022
1.69198158549599,45.3948118494175,252.549178918794,2020
1.68702970981794,45.448229007251,253.380490312633,2021
1.68025536939102,45.0427981065048,251.360857188923,2020
1.68711637206908,45.4559681202402,252.292497190828,2021
1.68596888999576,45.4564999837992,252.596834429392,2022
1.68052805525906,45.0817268948382,251.152607983071,2020
1.68643853564557,45.6127922116696,252.004167780572,2021
1.68775639422996,45.698737390833,252.460850942106,2022
1.67968117699036,45.0072036243857,251.718898129376,2020
1.68801802549385,45.553798315868,252.365922874025,2021
1.68659032461515,45.3970891478886,253.117371593018,2022
1.6826087219175,45.7094655471946,248.74348314256,2020
1.6839665133673,45.5159891263934,248.93522695874,2021
1.68272159804801,45.5429190157179,250.286471772115,2022
1.68476995093382,45.382102791006,251.580517365965,2020
1.68402790449165,45.3667273399957,251.720714932753,2021
1.67994564735577,45.2199074509426,251.349402498345,2020
1.68175421121284,45.2586923910391,251.417256043746,2020
1.68115376706655,45.308405241068,251.395361869065,2020
1.68125191639129,45.2814201958553,251.362175333416,2020
1.67914031355233,45.3703849813942,251.67150500976,2020
1.68446522567243,45.6420967712143,249.546512574359,2020
1.68329633139866,45.4248132807414,250.213985955377,2021
1.68382800751097,45.584825613174,249.405078944345,2020
1.68343407529659,45.5432266718569,250.638536733298,2021
1.6842590662921,45.6856577876624,250.019160982125,2022
1.68465494656503,45.6154202059369,249.349084018854,2020
1.68321092288035,45.5514720545336,250.202848833296,2021
1.68365938631935,45.5178874479527,249.934786364824,2022
1.6856061584823,45.2062471123237,252.054946720589,2020
1.68664539601149,45.3105840454939,250.936060062328,2021
1.68378567967932,45.3935856719375,250.724972024134,2022
1.68634557311495,45.3160446630429,251.663158508018,2020
1.68390467445562,45.3337926074164,250.449335691288,2021
1.68352197530477,45.5210999516143,249.810865092028,2022
1.68503127570487,45.2616554466947,252.006432334001,2020
1.68340573106156,45.2600689598642,250.924176502612,2021
1.68752037869335,45.4485743099856,250.381585864497,2022
1.68328269618338,45.524840974664,254.320964065692,2020
1.68233601060288,45.5695825071996,254.344356016098,2021
1.6817619732388,45.6313870633735,254.407360675607,2022
1.68652363102061,45.3481216771581,252.38201376892,2020
1.68587881286971,45.3152496559237,252.422493888178,2021
1.68642763163505,45.387521463374,252.312651243725,2022
1.68201135114646,44.9123919096262,252.292431334259,2020
1.68370524163633,44.9530699014046,252.305881779286,2021
1.6830714226313,45.0018634837209,252.411105660431,2022
1.68438366110338,45.5174477313572,252.392919314298,2021
1.68536149019794,45.5242405702708,252.498791052509,2022
1.68460392829027,45.4396792653954,252.345071802592,2021
1.68514784347842,45.4921475281936,252.302003484036,2022
1.68752909244396,45.1554025244518,253.272361976779,2020
1.68696287860978,45.2742390347368,252.943920733657,2021
1.6877762361595,45.3196158709866,252.78867824005,2022
1.68381187253723,45.1831449214212,253.528684698532,2020
1.68527759992851,45.2986439775312,253.133677559457,2021
1.68496367087343,45.2693385483337,253.588878145759,2022
1.68386402568583,45.2512827962561,253.397468787707,2020
1.68705246351401,45.194962811767,253.867276153528,2021
1.68585940707379,45.2840242863709,253.309935755698,2022
1.68090036228183,45.2678521739572,252.483111309496,2020
1.68453505654321,45.3462602136218,254.10555852464,2021
1.68386174212891,45.2221903931166,254.568626377764,2022
1.67962829009228,45.2151209586659,252.543181821482,2020
1.68321815474822,45.2695208019799,254.0888737456,2021
1.68354950077051,45.1947920356934,254.643712084568,2022
1.67965287881031,45.2469067673333,252.562002942773,2020
1.68460935343505,45.3506045559079,254.273623887851,2021
1.68424880977912,45.2699097521266,254.476063294069,2022
1.67849453240849,45.2175997332839,252.665645348854,2020
1.68387352283847,45.2694793518451,254.316497945219,2021
1.68337866660651,45.1177436208061,254.393649215778,2022
1.68409094198242,45.1763935610708,251.375620355691,2020
1.68512561536814,45.0661577799211,252.060461832469,2021
1.68603035028237,nan,251.036632881096,2022
1.6869089854827,45.3619374220642,251.711405289036,2020
1.6863629939712,45.333517668815,251.539363702897,2021
1.68683903264572,45.457861065179,251.132571511332,2022
1.68610672118913,45.5714104138297,251.052757627461,2020
1.68764476710556,45.3979566861965,250.704230183703,2021
1.68812087582145,45.6884098978998,249.890956731961,2022
1.68456761786015,45.2187082410075,251.488037430099,2020
1.68702589747744,45.2360556834159,251.367677861251,2021
1.68474943056806,45.4291654973054,250.526340722937,2022
1.68246372181445,45.1960311194133,251.067720743723,2020
1.68222033128978,45.067034251963,251.158798032343,2021
1.68653149010037,nan,250.42519165721,2022
1.68787579798739,45.4155320173939,251.962962545533,2020
1.68495562252364,45.1157144086911,251.856544211347,2021
1.68786810928256,45.4966110952596,250.996790592514,2022
1.68361834105086,45.3164314058347,253.247114314138,2020
1.68474674467727,45.376647070821,252.845413246081,2021
1.68058193621336,45.3809111214117,253.192356047823,2022
1.68446389720788,45.3471883911915,253.31134606563,2020
1.68478065746309,45.3175181784809,253.038330301754,2021
1.68456519304558,45.420745304066,252.896950565257,2022
1.69352345524248,45.20862824399,253.3021041373,2020
1.68649124358081,45.641301379412,252.848039943805,2021
1.68719590316671,nan,252.964173544928,2022
1.69007311815877,45.0761743184225,253.79379779665,2020
1.68628222013744,45.5944511930329,252.83732204976,2021
1.68575475006582,nan,252.982152412768,2022
1.6917279433663,45.1454320674998,253.310868178238,2020
1.68411868102351,45.5768935641079,252.783076631773,2021
1.68593039565534,nan,252.771039724379,2022
1.69085000667583,45.1443046335528,253.305920756995,2020
1.67998057461476,45.5051752572921,252.409562412643,2021
1.6846770375166,nan,252.55561386512,2022
1.69231805167618,45.148438267027,253.286214722253,2020
1.68413836429524,45.4752929922696,252.798922811024,2021
1.68509563196022,nan,252.457808602418,2022
1.68011927302871,45.2817198523436,252.641726991743,2020
1.68297123328772,45.31534309992,252.593407481162,2021
1.68556473939039,45.3706441220026,252.798206096925,2022
1.68330392752934,45.2975267019408,250.664728425866,2020
1.6825435070928,45.3492209896258,250.464258889118,2021
1.68573110254507,45.2699374069013,251.192579857615,2022
1.68219805908491,45.5800210405235,250.239935238739,2020
1.68500482967706,45.5790244148657,250.10567882338,2021
1.68377162012857,45.4196575952877,250.192705545918,2022
1.68346128763327,45.3349662105949,250.932090121659,2020
1.68577132719526,45.3800181017596,250.62076207262,2021
1.6837347076883,45.3809852616733,250.60752666196,2022
1.68565831186787,45.4610784942469,251.172570459151,2020
